archive,path,sha256,bytes,source,role
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/FINAL_VISUAL_AND_EDITORIAL_READINESS_REPORT.md,7fc33a1b367f3d327ca71a0dd32fe29218a874ecf9b321421ebfff2263cd45a6,8061,results/tkde_visual_rebuild/FINAL_VISUAL_AND_EDITORIAL_READINESS_REPORT.md,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/FINAL_VISUAL_QA_REPORT.md,07e2ff5e125bace5aadf6c07395deadd6c17a59f30807d4dba3d3a54479b001c,2838,results/tkde_visual_rebuild/FINAL_VISUAL_QA_REPORT.md,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/FROZEN_SCIENTIFIC_INPUT_HASHES.csv,a94a1eca758bbfa5c516527e0affe3717081af93ece883f1e730700cec2588e7,7446,results/tkde_visual_rebuild/FROZEN_SCIENTIFIC_INPUT_HASHES.csv,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/GENERATOR_AND_FORMATTING_AUDIT.md,a768b5a58266777ebafff5765f2ca6755193d9c795f808bb0f7378d46b5f24de,7311,results/tkde_visual_rebuild/GENERATOR_AND_FORMATTING_AUDIT.md,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/MAIN_TABLE_DATA_PROVENANCE.csv,3d6116c073f5fe4a4b9849af4dee59f16c8119165202cf8e3fe0c3c65160e275,3949,results/tkde_visual_rebuild/MAIN_TABLE_DATA_PROVENANCE.csv,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/OBJECT_RECONCILIATION_REPORT.md,c1f79e1c90d2984d9835fbbeab81cf373add0f1ffbd8b1fbcb1d510dfca197ba,2631,results/tkde_visual_rebuild/OBJECT_RECONCILIATION_REPORT.md,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/RAW_TABLE_ARTIFACT_INDEX.csv,4fa248dcd5893ab6259f265a19b204cb1745f705f2ef35f968b822bec2ca3056,2871,results/tkde_visual_rebuild/RAW_TABLE_ARTIFACT_INDEX.csv,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/RAW_TABLE_ARTIFACT_INDEX.md,0f0771b7d29429aa6cf738c3f6669a60b09f17caad534871999a225df90bb3cd,4189,results/tkde_visual_rebuild/RAW_TABLE_ARTIFACT_INDEX.md,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/REVIEWER_VISUAL_REPAIR_MATRIX.md,400eb0d9d99145074d2c576b21fd937a108d22ed729a239756cd923488d20166,2881,results/tkde_visual_rebuild/REVIEWER_VISUAL_REPAIR_MATRIX.md,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/SCIENTIFIC_DELTA_LEDGER.md,71e8245e928a2b58fc31be4a877950a7b062384b25c2bbcbd55a0d816d8eda71,904,results/tkde_visual_rebuild/SCIENTIFIC_DELTA_LEDGER.md,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/TKDE_PUBLICATION_DESIGN_SYSTEM.md,215369c9cea45083de7d7da0fa48a2ac3ac01f6714da884a3e7e216b81ea981a,6000,results/tkde_visual_rebuild/TKDE_PUBLICATION_DESIGN_SYSTEM.md,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/VISUAL_OBJECT_INVENTORY.csv,c96d37bebdcfbd163dce6b41c1fcabb9f159e1b4fd2421850c2cd50023fcc122,44898,results/tkde_visual_rebuild/VISUAL_OBJECT_INVENTORY.csv,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/VISUAL_OBJECT_INVENTORY.md,94b7e54b857b11c929080a807d82d4e57edc8b9afaeb129785b16839cbf651b2,12133,results/tkde_visual_rebuild/VISUAL_OBJECT_INVENTORY.md,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/audits/PDF_LAYOUT_AUDIT.md,ed252376ef890b34ba333fa2bed318cee2de113eaf7f68a3eed93da29f3fc77b,3754,results/tkde_visual_rebuild/audits/PDF_LAYOUT_AUDIT.md,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/audits/SCIENTIFIC_DELTA_GATE.json,d1b31e0536b1841bb1c8636bbd106af979a483f284f2f4ef03c95c92ce29ac7b,874,results/tkde_visual_rebuild/audits/SCIENTIFIC_DELTA_GATE.json,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/audits/SCIENTIFIC_DELTA_GATE.md,fa6ef3abe54f928bbaeea4239506254c64628df6e57806d9e0ead0067e3da4e5,799,results/tkde_visual_rebuild/audits/SCIENTIFIC_DELTA_GATE.md,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/audits/TABLE_READABILITY_AUDIT.json,f89e2eb2d2fd2e39c8d81d7053d2bb4524ea19765af98e7936609e72834a5f10,29316,results/tkde_visual_rebuild/audits/TABLE_READABILITY_AUDIT.json,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/audits/TABLE_READABILITY_AUDIT.md,ab5fcd8e06e5a3f434429f9126f1311537588348419f4a0f0170037d3a59783d,4237,results/tkde_visual_rebuild/audits/TABLE_READABILITY_AUDIT.md,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/figure_data/fig01_deployment_contract.csv,1f80c740e344f4126a7d55237551c7641d83d3407674e0e84d01a883b8b591af,2197,results/tkde_visual_rebuild/figure_data/fig01_deployment_contract.csv,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/figure_data/fig02_protocol_architecture_effects.csv,05c57209ed22deb613c8fcb6eb487a8a8ae24c5fbba144a3d83ec49ef751b6c3,2067,results/tkde_visual_rebuild/figure_data/fig02_protocol_architecture_effects.csv,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/figure_data/fig03_ibm_metric_scale_construction.csv,6e95d5bdf8c9a708d342e89894f04bef3c972ae3927720b7b9730a3e12fbcecc,60846,results/tkde_visual_rebuild/figure_data/fig03_ibm_metric_scale_construction.csv,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/figure_data/fig04_rank_decision_divergence.csv,b89abf62796b50607edb3d8f8285f4c2ec17d7ee78ab7096762594ab46dc8b7a,5621,results/tkde_visual_rebuild/figure_data/fig04_rank_decision_divergence.csv,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/figure_data/fig05_matched_ablation_effects.csv,aec0afb816db4eaa51ae29906bb88176f10a6f77a141d140cfb631242c8f63bb,283492,results/tkde_visual_rebuild/figure_data/fig05_matched_ablation_effects.csv,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/figure_data/fig06_runtime_resource_pareto.csv,d94d7166ae92d4146e3f4305cf589c57acdc4a88741c970c16928ac1d4bd0d95,68764,results/tkde_visual_rebuild/figure_data/fig06_runtime_resource_pareto.csv,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/figure_data/fig07_review_budget_analysis.csv,4e2212dade1ca025655cc2761df83d27ff2bd534b933c786f33ec869904ee477,6648,results/tkde_visual_rebuild/figure_data/fig07_review_budget_analysis.csv,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/figure_data/fig08_claim_support_validation.csv,cd707f65c3195b1f874999bb1d166c6ace55828ff0c71cf550a85902750d65d9,3617,results/tkde_visual_rebuild/figure_data/fig08_claim_support_validation.csv,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/table_data/table01_related_work.csv,3c8accd0c7ddba2a8fd0a74e1c58017eee079f17310ae7c6248ceb182d289b66,476,results/tkde_visual_rebuild/table_data/table01_related_work.csv,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/table_data/table02_dataset_tasks.csv,0d8f2a81bc6373e42f19b0e13d9a1d1a9f06811f3f34d30489888fa84b90524d,936,results/tkde_visual_rebuild/table_data/table02_dataset_tasks.csv,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/table_data/table03_protocol_visibility.csv,948c8156c0b804d4ab34d58b8dc9d4e9fc959e511618cd6398d14fab3d6688fa,721,results/tkde_visual_rebuild/table_data/table03_protocol_visibility.csv,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/table_data/table04_rb09_protocol_effects.csv,0d37f3a280948cfab1862d5b7901343858ec78a67e9d3dc9b6682e2f5fed2000,1932,results/tkde_visual_rebuild/table_data/table04_rb09_protocol_effects.csv,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/table_data/table05_ibm_baselines.csv,c812e000cfc20ce84efabadae293bf89fc2c7b6ae038497be71bbf34f3d78a21,845,results/tkde_visual_rebuild/table_data/table05_ibm_baselines.csv,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/table_data/table06_ibm_construction.csv,cd9aa63a03b8f92816be2b156967bc7a15ddf8e615e7040efeda4e94e1e98ac4,1238,results/tkde_visual_rebuild/table_data/table06_ibm_construction.csv,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/table_data/table07_resource_boundaries.csv,50fa92988b6da9388620ed4fdeb1f0a6b9fa62790eb7a9a8709a8734c365c885,786,results/tkde_visual_rebuild/table_data/table07_resource_boundaries.csv,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/table_data/table08_graphsafe_case.csv,43c325f162c5fceb4b0f3c17b289566ae6c10b6591d3a277a4d23e5f731df4f9,3832,results/tkde_visual_rebuild/table_data/table08_graphsafe_case.csv,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/validation/anonymization.md,03ef37e5f27b86fa8b3d800e66941bf0ac123c9e9cce2e0934c3d698c6418fca,761,results/tkde_visual_rebuild/validation/anonymization.md,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/validation/claim_gates/claim_gate_check.json,7a59017eea39f294941b7ae2b3c9167ec895fb9396de58e00e9726debad33345,1797,results/tkde_visual_rebuild/validation/claim_gates/claim_gate_check.json,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/validation/claim_gates/claim_gate_check.md,03b2b5d8f0230709f69e5088e6edbab3c9ce646793f2d7216d30a8affbcb49f5,393,results/tkde_visual_rebuild/validation/claim_gates/claim_gate_check.md,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/validation/safety/safety_check.json,eb18ebfd7b6aab5fd29237fd1c0f940e6ffcc2a067cc72a78e4653a7835b5f88,89,results/tkde_visual_rebuild/validation/safety/safety_check.json,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,results/tkde_visual_rebuild/validation/safety/safety_check.md,c3d1f39a28909e6f317fae260f21031c5ae0a43fa8f858cfbced3cee513bc0d8,132,results/tkde_visual_rebuild/validation/safety/safety_check.md,visual_audit_or_design_report
tkde_visual_manuscript_package.zip,tkde_visual_excluded_file_manifest.csv,ca825410addfebd51d1494ba88b943d25929cc041fb8ec8b3eb16176c9d27cd2,43370,generated,exclusion_manifest
tkde_visual_manuscript_package.zip,tkde_visual_reproducibility_readme.md,ad5a6947b281f8bf194cb6a9b57c71bc492ea67deb0859f1865aeed528cc577d,2165,generated,release_instructions
tkde_visual_manuscript_package.zip,__ARCHIVE__,b9d288373fdd87d04229f4ea4727fe981ed578af6e90c06101fd139cbc0761d9,2301945,tkde_visual_manuscript_package.zip,deterministic_zip
tkde_visual_source_analysis_package.zip,.python-version,3817f125779f46c574b17c4adbdd0975ef8c32ae92509fed295212797d314d6a,8,.python-version,environment_specification
tkde_visual_source_analysis_package.zip,ARCHIVE_MANIFEST.csv,0084341e7f723efcd1013e011f86d0aa03ec7ddea71357f45e251899202a179d,48994,scripts/tkde_visual_rebuild/build_visual_release.py,archive_manifest
tkde_visual_source_analysis_package.zip,kaggle_workspace/manifests/V22_FINAL_GPU_EVIDENCE_LOCK.json,f63010e09a5f1303972fc01183e991d415d0f5d95b721bd03a1b6cce257e1d60,40549,kaggle_workspace/manifests/V22_FINAL_GPU_EVIDENCE_LOCK.json,generator_input_or_machine_evidence
tkde_visual_source_analysis_package.zip,manuscript_assets/tables/V22_FULL10_MERGE_STATUS.csv,6737a1b063d48910774ce7d3ce2a336692a69c32ff22729ce513e9984f94ef13,1556,manuscript_assets/tables/V22_FULL10_MERGE_STATUS.csv,generator_input_or_machine_evidence
tkde_visual_source_analysis_package.zip,manuscript_assets/tables/V22_GPU_EVIDENCE_STATUS_TABLE.csv,b86ffed555edca1b8b224ef54b9721616c69cca95c6a272c2a066e39a438e6ed,756,manuscript_assets/tables/V22_GPU_EVIDENCE_STATUS_TABLE.csv,generator_input_or_machine_evidence
tkde_visual_source_analysis_package.zip,manuscript_assets/tables/V22_IMPORTED_OUTPUTS_STATUS.csv,68611d96527066dbe296cbf96224f380a293148b5525fe46cdf45291412e9502,3063,manuscript_assets/tables/V22_IMPORTED_OUTPUTS_STATUS.csv,generator_input_or_machine_evidence
tkde_visual_source_analysis_package.zip,manuscript_assets/tables/V22_RB28_LOSS_ROBUSTNESS_FULL10.csv,a3383ea5f13cadf554777e5869ba977cb3816ec9120cd421b607ccffdb9ae82d,12340,manuscript_assets/tables/V22_RB28_LOSS_ROBUSTNESS_FULL10.csv,generator_input_or_machine_evidence
tkde_visual_source_analysis_package.zip,manuscript_assets/tables/V22_RB29_NEGATIVE_CONTROLS_FULL10.csv,300209a053a3ae2e603f38b97808944241d19819516b6358e78eac61df2c904a,6102,manuscript_assets/tables/V22_RB29_NEGATIVE_CONTROLS_FULL10.csv,generator_input_or_machine_evidence
tkde_visual_source_analysis_package.zip,manuscript_assets/tables/V22_RB30_EXTRA_ARCH_FULL10_OR_BLOCKED.csv,606c5e1bb15b59ca8049185b0f2a4ffdc48a5af0b76e8bf4a00d397f373e8c05,1828,manuscript_assets/tables/V22_RB30_EXTRA_ARCH_FULL10_OR_BLOCKED.csv,generator_input_or_machine_evidence
tkde_visual_source_analysis_package.zip,manuscript_assets/tables/V22_STAT_TESTS_FULL10.csv,513f1fb5c2dbae2f63255fd384c62fe86394a15746c31792a92a1f287b8ddadd,28943,manuscript_assets/tables/V22_STAT_TESTS_FULL10.csv,generator_input_or_machine_evidence
tkde_visual_source_analysis_package.zip,paper_tkde/README_BUILD.md,e5fa357f23fd049233076f272abafbde34774658d7486419643068d13cb4bbec,1700,paper_tkde/README_BUILD.md,build_instructions
tkde_visual_source_analysis_package.zip,paper_tkde/figures/fig01_deployment_contract.pdf,01306009141066f7389f068793319b8d7d20d7bef5bb3ed36f69f35776bdcc13,26131,paper_tkde/figures/fig01_deployment_contract.pdf,generator_input_or_machine_evidence
tkde_visual_source_analysis_package.zip,paper_tkde/figures/fig01_deployment_contract.png,ff2570c55a983788c1e70c2383d33f69f186bdea682e723507e44e3f07a91345,72484,paper_tkde/figures/fig01_deployment_contract.png,generator_input_or_machine_evidence
tkde_visual_source_analysis_package.zip,paper_tkde/figures/fig02_protocol_architecture_effects.pdf,7ceae607d33d1335938856c26a5feecf8fca8bf14ead081ee1905fc0fcedb4b8,16325,paper_tkde/figures/fig02_protocol_architecture_effects.pdf,generator_input_or_machine_evidence
tkde_visual_source_analysis_package.zip,paper_tkde/figures/fig02_protocol_architecture_effects.png,33075f58bbd94de499c46ec1563459eed39677bc9e265c86db5313b862eea6fb,131035,paper_tkde/figures/fig02_protocol_architecture_effects.png,generator_input_or_machine_evidence
tkde_visual_source_analysis_package.zip,paper_tkde/figures/fig03_ibm_metric_scale_construction.pdf,1689d162b1c716e65b246a393249e26a5348bf92c0017b1a8f79ae54ac299482,17634,paper_tkde/figures/fig03_ibm_metric_scale_construction.pdf,generator_input_or_machine_evidence
tkde_visual_source_analysis_package.zip,paper_tkde/figures/fig03_ibm_metric_scale_construction.png,6e81fe57cb84855ab3897da8350dbe200f3b829132e6de70926a835fcec7c7d5,68989,paper_tkde/figures/fig03_ibm_metric_scale_construction.png,generator_input_or_machine_evidence
tkde_visual_source_analysis_package.zip,paper_tkde/figures/fig04_rank_decision_divergence.pdf,39e70089cc947dede863cf1f148ae3283500d2aebf77b6d8b321b5a43469f5a0,28987,paper_tkde/figures/fig04_rank_decision_divergence.pdf,generator_input_or_machine_evidence
tkde_visual_source_analysis_package.zip,paper_tkde/figures/fig04_rank_decision_divergence.png,b10a0e8fb5059e88ab9b05b751b708edfb8432107240c5dd8c8e575b519da7ab,128560,paper_tkde/figures/fig04_rank_decision_divergence.png,generator_input_or_machine_evidence
tkde_visual_source_analysis_package.zip,paper_tkde/figures/fig05_matched_ablation_effects.pdf,0cdbd83e47dfac03570f081afa6bff1fc0654cfb8c1351f7fb717b02764bc2f7,31063,paper_tkde/figures/fig05_matched_ablation_effects.pdf,generator_input_or_machine_evidence
tkde_visual_source_analysis_package.zip,paper_tkde/figures/fig05_matched_ablation_effects.png,9bad0be7c558f9a345cd40d2efe3fa75a94cd1f0c34cedb1803f1422e7dceb34,142771,paper_tkde/figures/fig05_matched_ablation_effects.png,generator_input_or_machine_evidence
tkde_visual_source_analysis_package.zip,paper_tkde/figures/fig06_runtime_resource_pareto.pdf,91c6e90a5ace7263023b37f9e1c660be649c7702d93e7ebba9f8e5fec5562c55,27910,paper_tkde/figures/fig06_runtime_resource_pareto.pdf,generator_input_or_machine_evidence
tkde_visual_source_analysis_package.zip,paper_tkde/figures/fig06_runtime_resource_pareto.png,43318700c803d92de45ca2ba748c7153f4f552c1b5039f68109d0005934cb019,202496,paper_tkde/figures/fig06_runtime_resource_pareto.png,generator_input_or_machine_evidence
tkde_visual_source_analysis_package.zip,paper_tkde/figures/fig07_review_budget_analysis.pdf,6a53931b1cae422c479fd8ebfc85ca9bdec3ce1a89f144cdd32b0ff7e28f676c,21124,paper_tkde/figures/fig07_review_budget_analysis.pdf,generator_input_or_machine_evidence
tkde_visual_source_analysis_package.zip,paper_tkde/figures/fig07_review_budget_analysis.png,f9ab0986de7840ddb3a6d458edec14a9aa15f833662875deca22251d11645c40,277759,paper_tkde/figures/fig07_review_budget_analysis.png,generator_input_or_machine_evidence
tkde_visual_source_analysis_package.zip,paper_tkde/figures/fig08_claim_support_validation.pdf,819506ea3177ecaa8eeb8b45248d206c2af8fd144764d8241f64d209d5b48abe,14509,paper_tkde/figures/fig08_claim_support_validation.pdf,generator_input_or_machine_evidence
tkde_visual_source_analysis_package.zip,paper_tkde/figures/fig08_claim_support_validation.png,66b87c4ed255465bdc90c9f22244c29bc1502d75ba63c6c98b8686bdd9ae1011,97446,paper_tkde/figures/fig08_claim_support_validation.png,generator_input_or_machine_evidence
tkde_visual_source_analysis_package.zip,paper_tkde/main.pdf,2e28c7a08f4762cfebef085d7ccd5c76ad86866eba753fc8e7a0b107910e97e7,444276,paper_tkde/main.pdf,rendered_main_pdf
tkde_visual_source_analysis_package.zip,paper_tkde/main.tex,9490a4c0b1d60ec8ba1d1de2ffbfe0a21e9235b4e88b63846baaeb517e6d156e,1449,paper_tkde/main.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/references.bib,f4c8f2e8625a77981f5180c0ee996115461707850ef6445e61a856df33b5da34,15373,paper_tkde/references.bib,verified_bibliography
tkde_visual_source_analysis_package.zip,paper_tkde/sections/01_abstract.tex,56124273912e251cbb2cf4b7b357f5c33003891d2b9b8249450a8d0d88f76dcf,2112,paper_tkde/sections/01_abstract.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/sections/02_introduction.tex,aa9a07507a56f382187ff5f1814ff01755059f5809337368c057e63ad52647e5,5856,paper_tkde/sections/02_introduction.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/sections/03_related_work.tex,ec27af6cb89903db99a45d4acde63a0576529c43c0cea0e23589104d7c1b1be7,7184,paper_tkde/sections/03_related_work.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/sections/04_deployment_claim_contracts.tex,388cf0bd968c8a2aafddbb587fcb64982dada8e378da97f1a5efd305d021e503,6856,paper_tkde/sections/04_deployment_claim_contracts.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/sections/05_benchmark_instantiation.tex,6db1638ae8065d698d34b6dd079a29d8c2eddb2297d57d697a36f46db1ad29a0,6427,paper_tkde/sections/05_benchmark_instantiation.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/sections/06_experimental_design.tex,f99e0ea01f840da4e17ad616913dc92a49b0ba85d9b9cc8d6ea62cdab7eb910a,6970,paper_tkde/sections/06_experimental_design.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/sections/07_results_protocol_architecture.tex,0d953c5ed78a4a752799c4219ba9008160f88e66def706a5ab79467c54c836d9,2663,paper_tkde/sections/07_results_protocol_architecture.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/sections/08_results_construction_decisions.tex,e1039283f7ba70edd3db13eda296c29615131789fed2317bd4e18fa6f83321cf,6457,paper_tkde/sections/08_results_construction_decisions.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/sections/09_framework_validation_graphsafe.tex,3e59e2fafc2589528b67f991b7d9c2bdc1f6a3e692c395c95affc1ec10cf5ca3,4596,paper_tkde/sections/09_framework_validation_graphsafe.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/sections/10_implications_validity_artifact.tex,975640c11c6c6d46f46b023377f887cd7ca02847c18199abcf1e2b6b270aa832,6979,paper_tkde/sections/10_implications_validity_artifact.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/sections/11_conclusion.tex,7697c658cd50aa78332f2dcad035906ec6ce16fc724cab3ac76954c51fb2deec,1515,paper_tkde/sections/11_conclusion.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/supplement/sections/01_scope_navigation.tex,791d93422429319879af1bbd5aa2356b6726782d4a97616c9de8f62648446485,2734,paper_tkde/supplement/sections/01_scope_navigation.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/supplement/sections/02_notation_definitions.tex,76b89fcf94142be3423132062a7cb1add3ddce1e6ec8486b8d266bd77ea5d6e5,3212,paper_tkde/supplement/sections/02_notation_definitions.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/supplement/sections/03_support_validation.tex,f0a4b1c4a8b67186157f698d21afcf42505abf572822eae081604b66c014b8a1,3815,paper_tkde/supplement/sections/03_support_validation.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/supplement/sections/04_dataset_cards.tex,ff5006fdd10f30c2fd632200abcbbe9d7760a712aa670d3e9d5d0003f8b435a6,2405,paper_tkde/supplement/sections/04_dataset_cards.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/supplement/sections/05_temporal_visibility.tex,d928cb10a2f2a4af9504dbb2087b89d3c2f7cae764b92d11d5c2baee87bdc917,2103,paper_tkde/supplement/sections/05_temporal_visibility.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/supplement/sections/06_graph_constructions.tex,47f53a73de9e1e27633c4aa44c2cf852f0f111ebb862a7410c2fa3ccc9bd884b,1817,paper_tkde/supplement/sections/06_graph_constructions.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/supplement/sections/07_model_cards.tex,b49d84ad13bcffd4d0f5d084a3dff0dced4ff2dfd53e451fa5037498c99bd06b,2175,paper_tkde/supplement/sections/07_model_cards.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/supplement/sections/08_optimization_selection.tex,2bbc0a03cee7a27b28888a0365784a1a6da3c4962284a9e5d596deea37cc1408,1898,paper_tkde/supplement/sections/08_optimization_selection.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/supplement/sections/09_metrics_statistics_v2.tex,f1853ee5efe31a8499ae7915ee0e927bd62f1ef9d7490ca5b81f2ad162c05152,2321,paper_tkde/supplement/sections/09_metrics_statistics_v2.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/supplement/sections/10_protocol_results.tex,d6b5067cef405796f64de4ce553895f8b618c3283be8febf5e9607eebd3b7810,2368,paper_tkde/supplement/sections/10_protocol_results.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/supplement/sections/11_robustness_controls.tex,4223bb3338a79821d9611099ecfbfcc6c6557f02ea5ee53c31e11b5ba9dfb3ce,2325,paper_tkde/supplement/sections/11_robustness_controls.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/supplement/sections/12_ibm_baselines.tex,bf302438927f7e4ad1bf004cae7412b199e0ad284d0a7299fd3d1ad8aabed025,1723,paper_tkde/supplement/sections/12_ibm_baselines.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/supplement/sections/13_ibm_graph_scale.tex,2c51d7273e2b6e24590b41c876abe1e959fc173d9442d969dd81ac1b9dc1f42f,3389,paper_tkde/supplement/sections/13_ibm_graph_scale.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/supplement/sections/14_rank_decision.tex,97c0225a91796b82bcf9c96388e6d3e5473da56d67975e76f20073fcb0b4c9a0,1745,paper_tkde/supplement/sections/14_rank_decision.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/supplement/sections/15_review_calibration.tex,7da9e60d1923b0fe14e6d8a7b9046dd2c924d7659f04a19ae2ec8ca5b6357c51,1716,paper_tkde/supplement/sections/15_review_calibration.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/supplement/sections/16_graphsafe_case_v2.tex,381fcf054e2ff7a89e4d9aeeb8d6009d024f1c1bb5db6c4e8a1498134e1436eb,2571,paper_tkde/supplement/sections/16_graphsafe_case_v2.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/supplement/sections/17_resource_cases.tex,2644f2e07a015dbdaea6937573a082de8d2c72ec6dc5decea3fd85d8fbb23d6d,2949,paper_tkde/supplement/sections/17_resource_cases.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/supplement/sections/18_claim_provenance.tex,e3b47a62b0f9366e0b8fbcb219eecd670b11bbacbf57a6dfa8a76630ff3554d1,2643,paper_tkde/supplement/sections/18_claim_provenance.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/supplement/sections/19_reproduction_artifact.tex,d354e9f0fd68ace6125ac3e5d6f860c6f858b2a906bd5f13d8fa87a26ebfaad8,3376,paper_tkde/supplement/sections/19_reproduction_artifact.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/supplement/sections/20_limitations_ethics.tex,d665f28041afdb18f2aa07840f2691aa9d7cf0bf7af4d3a09f57dd2ada2bbcba,4063,paper_tkde/supplement/sections/20_limitations_ethics.tex,active_manuscript_source
tkde_visual_source_analysis_package.zip,paper_tkde/supplement/supplement.pdf,c99ec28b0ee0edeb2a0ce18dc10fed1bbd76be66e333be0cf6350b386cce8fc5,460527,paper_tkde/supplement/supplement.pdf,rendered_supplement_pdf
tkde_visual_source_analysis_package.zip,paper_tkde/supplement/supplement.tex,f96bcff440c3fb686f90a2db477106dd1ccc73430493e69ce9795ceec724e301,3292,paper_tkde/supplement/supplement.tex,active_manuscript_source
