path,sha256_initial,sha256_current,identical
results/tkde_rebuild/CURRENT_MANUSCRIPT_FORENSIC_AUDIT.md,a5c0e76e50a00b61bdffdad75dff34af1e8f8499446c74934236323022b7201e,a5c0e76e50a00b61bdffdad75dff34af1e8f8499446c74934236323022b7201e,true
results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,cce3333207b3a50903d4763844c9c006bc20d9c1963a159bf5c8b50c135e2682,cce3333207b3a50903d4763844c9c006bc20d9c1963a159bf5c8b50c135e2682,true
results/tkde_rebuild/DATASET_TASK_STATISTICS.md,a3a169cd048e54e51598741d9e46fae1beae9850f2340e3a699fa5ddab2455a5,a3a169cd048e54e51598741d9e46fae1beae9850f2340e3a699fa5ddab2455a5,true
results/tkde_rebuild/DEPLOYMENT_CONTRACT_AXES.csv,ebbb3e4d34a2259486cab3b2471b265a8031dfba7baa2c0a16e2dac9bfd20ac2,ebbb3e4d34a2259486cab3b2471b265a8031dfba7baa2c0a16e2dac9bfd20ac2,true
results/tkde_rebuild/DEPLOYMENT_CONTRACT_AXES.md,57ae5657d8c1a0f2eef3cdc3d578221323e58def1f6671fb47eebeb569dc739a,57ae5657d8c1a0f2eef3cdc3d578221323e58def1f6671fb47eebeb569dc739a,true
results/tkde_rebuild/EVIDENCE_INVENTORY.csv,3e6d218baead53f68d3c3f712518261ab0e9633b75e03cf25ed7e4dbb3bb0776,3e6d218baead53f68d3c3f712518261ab0e9633b75e03cf25ed7e4dbb3bb0776,true
results/tkde_rebuild/EVIDENCE_INVENTORY.md,3f80e71278e479f2faf7e7693e0ceaea69ccb4082c370097678db261d89fc377,3f80e71278e479f2faf7e7693e0ceaea69ccb4082c370097678db261d89fc377,true
results/tkde_rebuild/FALSE_PROMOTION_AUDIT.csv,9308d8d3022fe3c70e6c42279bc78427ffa24163874f92b6f705b253f4302fb4,9308d8d3022fe3c70e6c42279bc78427ffa24163874f92b6f705b253f4302fb4,true
results/tkde_rebuild/FIGURE_AUDIT.md,becaf1ce7fa168ea37234901deb7e2cdb0a4fc96f4f3eb143314a636dfc08dce,becaf1ce7fa168ea37234901deb7e2cdb0a4fc96f4f3eb143314a636dfc08dce,true
results/tkde_rebuild/FIGURE_DATA_PROVENANCE.csv,95b7afee50b49e023c5f9798f0002c67574284a0e3073a4235e47544d6fb0d6b,95b7afee50b49e023c5f9798f0002c67574284a0e3073a4235e47544d6fb0d6b,true
results/tkde_rebuild/FINAL_TKDE_READINESS_REPORT.md,34679915e1eb58e5a60b9037dd3d54f707597bdfe415e582836fd174d9082191,34679915e1eb58e5a60b9037dd3d54f707597bdfe415e582836fd174d9082191,true
results/tkde_rebuild/FRAMEWORK_VALIDATION_CASES.csv,d51fc6b180fc52afc14fdd43090daecda3f3937506bc239e2ec0b00f36e5d10c,d51fc6b180fc52afc14fdd43090daecda3f3937506bc239e2ec0b00f36e5d10c,true
results/tkde_rebuild/FRAMEWORK_VALIDATION_REPORT.md,15330193be22c0a0702bb8bb4252dda1da625eebf26b319fe74afcaba3485dc3,15330193be22c0a0702bb8bb4252dda1da625eebf26b319fe74afcaba3485dc3,true
results/tkde_rebuild/GRAPHSAFE_BOUNDED_SUMMARY.csv,013caecc0a39f1207cbab101fda7f9d80602311aa39cffb825a7abb05ab707a0,013caecc0a39f1207cbab101fda7f9d80602311aa39cffb825a7abb05ab707a0,true
results/tkde_rebuild/GRAPHSAFE_BOUNDED_SUMMARY.md,8e99beba267fbefc2adb448bd29857e8a19150c7788dde6e839fa14384894aab,8e99beba267fbefc2adb448bd29857e8a19150c7788dde6e839fa14384894aab,true
results/tkde_rebuild/GRAPHSAFE_CALIBRATION_SUMMARY.csv,3486c9ffe59e7cd288db1cee5754ae1eb55c17652fc2c40d10d37e6f6526f0b8,3486c9ffe59e7cd288db1cee5754ae1eb55c17652fc2c40d10d37e6f6526f0b8,true
results/tkde_rebuild/GRAPHSAFE_CALIBRATION_SUMMARY.md,9b234dc67c70ac0609802b13c5e751a94a5bff4ef98785ea4e126d013d9137bf,9b234dc67c70ac0609802b13c5e751a94a5bff4ef98785ea4e126d013d9137bf,true
results/tkde_rebuild/GRAPHSAFE_PAIRED_VS_SIMPLE_AVERAGE.csv,95bc556adbdbb67f0d7a4ffb298a2ccf42b2f4ab98edb608b0995491ec3d10a7,95bc556adbdbb67f0d7a4ffb298a2ccf42b2f4ab98edb608b0995491ec3d10a7,true
results/tkde_rebuild/GRAPHSAFE_PAIRED_VS_SIMPLE_AVERAGE.md,0206fce6d0669e73bf052ce11b97acb4829a2b4d3161155e325cba771f167999,0206fce6d0669e73bf052ce11b97acb4829a2b4d3161155e325cba771f167999,true
results/tkde_rebuild/IBM_CELL_SUMMARY.csv,dcc2a34929052f9f73ba97f50ee769b41e6f8cdc94554d36ab42a9cb2875e761,dcc2a34929052f9f73ba97f50ee769b41e6f8cdc94554d36ab42a9cb2875e761,true
results/tkde_rebuild/IBM_CELL_SUMMARY.md,b4b4835e0d71c33577802716f369f317e020fe4f18aced36b6b3cc74f66a52f7,b4b4835e0d71c33577802716f369f317e020fe4f18aced36b6b3cc74f66a52f7,true
results/tkde_rebuild/IBM_IMPORTED_SEED_ROWS.csv,dae5d51178b9a746946c9fc05bf31e74840b6663d69031597ef2be45d5e766b6,dae5d51178b9a746946c9fc05bf31e74840b6663d69031597ef2be45d5e766b6,true
results/tkde_rebuild/IBM_IMPORTED_SEED_ROWS.md,f221e81f8a5d6da641e69fcf17e9e6734ad9ba127896c97b7aec970c6919d453,f221e81f8a5d6da641e69fcf17e9e6734ad9ba127896c97b7aec970c6919d453,true
results/tkde_rebuild/IBM_MATCHED_ABLATION_CONTEXT_EFFECTS.csv,626f0e014a0b8d339fe344bb736d513ed63a6ec435be6104acad1f53f7bbe202,626f0e014a0b8d339fe344bb736d513ed63a6ec435be6104acad1f53f7bbe202,true
results/tkde_rebuild/IBM_MATCHED_ABLATION_CONTEXT_EFFECTS.md,47bd2d6997da7e7a8a47b9f09decaf3ee34f62a76187f5789a96cf1191626feb,47bd2d6997da7e7a8a47b9f09decaf3ee34f62a76187f5789a96cf1191626feb,true
results/tkde_rebuild/IBM_MATCHED_ABLATION_EFFECTS.csv,610bba2d4cb9fbea9c584fb4a99ce606f848898a850630c4a82595d1c4878bdf,610bba2d4cb9fbea9c584fb4a99ce606f848898a850630c4a82595d1c4878bdf,true
results/tkde_rebuild/IBM_MATCHED_ABLATION_EFFECTS.md,4bc6c46daf1f5255dc83aac0ba5bae8896c64ff35d6f29ad672121205eabac03,4bc6c46daf1f5255dc83aac0ba5bae8896c64ff35d6f29ad672121205eabac03,true
results/tkde_rebuild/IBM_METRIC_RANKS.csv,98b74122c1a67a316cc148191d431e4aa07a8c9ca6ca80e1828897db4171a396,98b74122c1a67a316cc148191d431e4aa07a8c9ca6ca80e1828897db4171a396,true
results/tkde_rebuild/IBM_METRIC_RANKS.md,08e6e809b4b9d83ca5ee2e9efe6edc5962be5e7d63dfd1562cf203f0211fd3de,08e6e809b4b9d83ca5ee2e9efe6edc5962be5e7d63dfd1562cf203f0211fd3de,true
results/tkde_rebuild/IBM_RANK_DIVERGENCE.csv,800f71ee63a153837a0ea2b5377e15051fb4d856013fb3cdf51c42461acbf3dc,800f71ee63a153837a0ea2b5377e15051fb4d856013fb3cdf51c42461acbf3dc,true
results/tkde_rebuild/IBM_RANK_DIVERGENCE.md,e37935ac2c1f5459b5cfa8ebbd1bc058b884012e7a8e98876ac65823bcbd9a7e,e37935ac2c1f5459b5cfa8ebbd1bc058b884012e7a8e98876ac65823bcbd9a7e,true
results/tkde_rebuild/IBM_RUNTIME_FEASIBILITY.csv,a49107f2e466883b05289ea6c6e970e3da42d690dddcc50fe0da3e087f188fa3,a49107f2e466883b05289ea6c6e970e3da42d690dddcc50fe0da3e087f188fa3,true
results/tkde_rebuild/IBM_RUNTIME_FEASIBILITY.md,9cbf51f593859631775d3fa0da47fd6343f39d8bc506e5171fe3bd88efbd879c,9cbf51f593859631775d3fa0da47fd6343f39d8bc506e5171fe3bd88efbd879c,true
results/tkde_rebuild/LITERATURE_MATRIX.csv,cbe220e596ff4d84c26101d3cf1b06b8700186cdf68feef15dae4aa58fea1483,cbe220e596ff4d84c26101d3cf1b06b8700186cdf68feef15dae4aa58fea1483,true
results/tkde_rebuild/LITERATURE_SYNTHESIS.md,1355785d6e1e80a80996c767a03aa4b9528dab5a75eed048a93f4b5c9859d7c7,1355785d6e1e80a80996c767a03aa4b9528dab5a75eed048a93f4b5c9859d7c7,true
results/tkde_rebuild/MANUSCRIPT_MACHINE_AUDIT.csv,7a05916c7afcd151cf805aa49ccdfdd888dabcf4d405c68c2353a6ac6d049e31,7a05916c7afcd151cf805aa49ccdfdd888dabcf4d405c68c2353a6ac6d049e31,true
results/tkde_rebuild/MODEL_CONSTRUCTION_INVENTORY.csv,8607250e0e0d92a41048c43811ce8dd2bc62783bdd19f01f0dedee498cc61949,8607250e0e0d92a41048c43811ce8dd2bc62783bdd19f01f0dedee498cc61949,true
results/tkde_rebuild/MODEL_CONSTRUCTION_INVENTORY.md,53a39f5898a83fcce61d8b4a86fcf6dba37f81357f78d41152cd2e07c2adddc2,53a39f5898a83fcce61d8b4a86fcf6dba37f81357f78d41152cd2e07c2adddc2,true
results/tkde_rebuild/NOVELTY_DIFFERENTIATION_TABLE.csv,8e8ba346751cd75a47d01f69e6e332c4e99a6a74a623ce1b793d4d0476c87f1d,8e8ba346751cd75a47d01f69e6e332c4e99a6a74a623ce1b793d4d0476c87f1d,true
results/tkde_rebuild/NUMBER_PROVENANCE_MAP.csv,d284732dc4c5fdc03409eeca3aa700e9720a9d222b6eecf724467872768ffc63,d284732dc4c5fdc03409eeca3aa700e9720a9d222b6eecf724467872768ffc63,true
results/tkde_rebuild/NUMBER_PROVENANCE_MAP.md,55ff1f0f4eaeb629893a2db6e4e60c289d5df5bb7cfa7b8f947ccd0c3ee69e31,55ff1f0f4eaeb629893a2db6e4e60c289d5df5bb7cfa7b8f947ccd0c3ee69e31,true
results/tkde_rebuild/PAPER_IDENTITY_DECISION.md,36029d268f1ed7863621b944f4b9d8c22ccc1e213602be2bcc994becdbfe6142,36029d268f1ed7863621b944f4b9d8c22ccc1e213602be2bcc994becdbfe6142,true
results/tkde_rebuild/PROTOCOL_DEFINITIONS.csv,8be510c0fe9c80994f9907a15708e016fc42c6e082ac84264c1491ea9a457757,8be510c0fe9c80994f9907a15708e016fc42c6e082ac84264c1491ea9a457757,true
results/tkde_rebuild/PROTOCOL_DEFINITIONS.md,c2817c04651bb837cec05870bb65c63786e700d8da291e4891e1b2ec66f8eb37,c2817c04651bb837cec05870bb65c63786e700d8da291e4891e1b2ec66f8eb37,true
results/tkde_rebuild/RB09_AUPRC_MAIN.csv,5fd7b9c438ebae6594e895a506a79d9ddae5b1f4f146c7e4a9b2c879f06b7d03,5fd7b9c438ebae6594e895a506a79d9ddae5b1f4f146c7e4a9b2c879f06b7d03,true
results/tkde_rebuild/RB09_AUPRC_MAIN.md,a2ad46a200fb6b55e838daa9e43ed3bd960438cf3227dbbaf1ef2aebb0fc18e8,a2ad46a200fb6b55e838daa9e43ed3bd960438cf3227dbbaf1ef2aebb0fc18e8,true
results/tkde_rebuild/RB09_PROTOCOL_EFFECTS.csv,7ec3ebb75e7bd0e067e292ca99d6f91f0f7562f63f8dc2319b8d4d48e298b1da,7ec3ebb75e7bd0e067e292ca99d6f91f0f7562f63f8dc2319b8d4d48e298b1da,true
results/tkde_rebuild/RB09_PROTOCOL_EFFECTS.md,9f36c033aba9f0b396e3ebe327911e1c9c1e0e656bdf058cabebaea7b6f40748,9f36c033aba9f0b396e3ebe327911e1c9c1e0e656bdf058cabebaea7b6f40748,true
results/tkde_rebuild/REBUTTAL_AND_REPAIR_MATRIX.md,238d0169c68ded57e8b0a9be48980f3228be4ad3f9ab54124c90c75a42f09c5a,238d0169c68ded57e8b0a9be48980f3228be4ad3f9ab54124c90c75a42f09c5a,true
results/tkde_rebuild/REGENERATION_HASH_AUDIT.csv,a94a1eca758bbfa5c516527e0affe3717081af93ece883f1e730700cec2588e7,a94a1eca758bbfa5c516527e0affe3717081af93ece883f1e730700cec2588e7,true
results/tkde_rebuild/RESOURCE_BOUNDARIES.csv,f411f26ea4b15344b532e02b9daa80afd5a824aa49e5753b4f3f793da09a0e7b,f411f26ea4b15344b532e02b9daa80afd5a824aa49e5753b4f3f793da09a0e7b,true
results/tkde_rebuild/RESOURCE_BOUNDARIES.md,7bfc1420055f3cf9ca0f41d5c979831ece17c622ea215e18611ccba66ecaefe0,7bfc1420055f3cf9ca0f41d5c979831ece17c622ea215e18611ccba66ecaefe0,true
results/tkde_rebuild/REVIEWER_1_BENCHMARK.md,0f44b4cebe200c711146216cc5e7ff6cba5691e80166363d100ee1d92508dfd9,0f44b4cebe200c711146216cc5e7ff6cba5691e80166363d100ee1d92508dfd9,true
results/tkde_rebuild/REVIEWER_2_GRAPH_ML.md,98a3c2d95760134ba7609c88711c7548868482fad2aaeedb574ff789e34ea1a4,98a3c2d95760134ba7609c88711c7548868482fad2aaeedb574ff789e34ea1a4,true
results/tkde_rebuild/REVIEWER_3_AML.md,4f0557ea853b892ba99264fb1daaf347e9daff194ee0895e172dcf80c858e15a,4f0557ea853b892ba99264fb1daaf347e9daff194ee0895e172dcf80c858e15a,true
results/tkde_rebuild/REVIEWER_4_STATS_ARTIFACT.md,9b41072943d43435fe6953b9bf70458f2bb0d2ebe23302199bdeaba00e54eadd,9b41072943d43435fe6953b9bf70458f2bb0d2ebe23302199bdeaba00e54eadd,true
results/tkde_rebuild/REVIEW_BUDGET_CURVES.csv,03357bcfeec65700980c48be3322ac82c1046303f5f16dbf3778aa7ea0001e34,03357bcfeec65700980c48be3322ac82c1046303f5f16dbf3778aa7ea0001e34,true
results/tkde_rebuild/REVIEW_BUDGET_CURVES.md,add5dc3924d0f9527394375548eb1eb9e1712f56a2c7606cdc424a7078abf44f,add5dc3924d0f9527394375548eb1eb9e1712f56a2c7606cdc424a7078abf44f,true
results/tkde_rebuild/TABLE_AND_FLOAT_PLACEMENT_AUDIT.md,f1c3233f1b6e4ebd206ca17a830bd2ecea9f0fad0b52d8ac6b2de5d3dc660268,f1c3233f1b6e4ebd206ca17a830bd2ecea9f0fad0b52d8ac6b2de5d3dc660268,true
results/tkde_rebuild/TABLE_DATA_PROVENANCE.csv,fddad0458df94f450823d1aea4ff137005b33c7e70745c8eb99ceefee10caef9,fddad0458df94f450823d1aea4ff137005b33c7e70745c8eb99ceefee10caef9,true
results/tkde_rebuild/TRAINING_CONFIGURATION.csv,929bbd7cd882bed32658cfc8aeb1c0a4b71b8c8c97716fb414d7583fe083d80c,929bbd7cd882bed32658cfc8aeb1c0a4b71b8c8c97716fb414d7583fe083d80c,true
results/tkde_rebuild/TRAINING_CONFIGURATION.md,1362241107214e8a1905817f47e654bbdde54e7039ea5d6ab14ea1ae32d95e25,1362241107214e8a1905817f47e654bbdde54e7039ea5d6ab14ea1ae32d95e25,true
results/tkde_rebuild/V24_DEDUPLICATED_RERUN_RESULTS.csv,1a021ad7919e3c7ec197812c88c6b9fc0eb2523a9ca048cc7e3fa4b369a53e6b,1a021ad7919e3c7ec197812c88c6b9fc0eb2523a9ca048cc7e3fa4b369a53e6b,true
results/tkde_rebuild/V24_DEDUPLICATED_RERUN_RESULTS.md,6b52d602f201efd6221d0e408fe4bd41cca2acc632f32adc3d06fad293ef8d16,6b52d602f201efd6221d0e408fe4bd41cca2acc632f32adc3d06fad293ef8d16,true
results/tkde_rebuild/V24_DUPLICATE_STRESS_AUDIT.csv,25a4275cb2ad14cab9e9653a2e03a474ea0b7991047a95d03ccf16e27888146a,25a4275cb2ad14cab9e9653a2e03a474ea0b7991047a95d03ccf16e27888146a,true
results/tkde_rebuild/V24_DUPLICATE_STRESS_AUDIT.md,951ad7faeccbff0faf343c6404489613fe83f8b2dd3b3c2c504d68d601e61175,951ad7faeccbff0faf343c6404489613fe83f8b2dd3b3c2c504d68d601e61175,true
results/tkde_rebuild/figure_data/fig01_deployment_contract.csv,ebbb3e4d34a2259486cab3b2471b265a8031dfba7baa2c0a16e2dac9bfd20ac2,ebbb3e4d34a2259486cab3b2471b265a8031dfba7baa2c0a16e2dac9bfd20ac2,true
results/tkde_rebuild/figure_data/fig02_protocol_architecture_effects.csv,fa401e7f5a750c68ebe38c60cb2e6dce82d2a391d27ed165f0160a5e454a0ee5,fa401e7f5a750c68ebe38c60cb2e6dce82d2a391d27ed165f0160a5e454a0ee5,true
results/tkde_rebuild/figure_data/fig03_ibm_metric_scale_construction.csv,b57d9766495375fe8afd9f326de293751df1fc122b00420eb038de562d269728,b57d9766495375fe8afd9f326de293751df1fc122b00420eb038de562d269728,true
results/tkde_rebuild/figure_data/fig04_rank_decision_divergence.csv,bda4a383846c1f073c678732b3e9d7e626eb89aae05e2b7c171a6e443972ba2a,bda4a383846c1f073c678732b3e9d7e626eb89aae05e2b7c171a6e443972ba2a,true
results/tkde_rebuild/figure_data/fig05_matched_ablation_effects.csv,e0633fcbb77e31c385be8d41c5734c9f9cd1ee5c1b8f0d55b1987e37f28b45e5,e0633fcbb77e31c385be8d41c5734c9f9cd1ee5c1b8f0d55b1987e37f28b45e5,true
results/tkde_rebuild/figure_data/fig06_runtime_resource_pareto.csv,6ac61c5ed1b2a686dd57f0773bfb1d3e58bf54f9923beca65194d95776a5e2eb,6ac61c5ed1b2a686dd57f0773bfb1d3e58bf54f9923beca65194d95776a5e2eb,true
results/tkde_rebuild/figure_data/fig07_review_budget_analysis.csv,e42ca4436b2088b9ac291a10e1a762a7e4d964273eb2db6c39164f7867601405,e42ca4436b2088b9ac291a10e1a762a7e4d964273eb2db6c39164f7867601405,true
results/tkde_rebuild/figure_data/fig08_claim_support_validation.csv,cd253ffa88e34b9818f8ca166bd2b878b90542c5d3b5a1d83dcd1c448f644f32,cd253ffa88e34b9818f8ca166bd2b878b90542c5d3b5a1d83dcd1c448f644f32,true
results/tkde_rebuild/table_data/EVIDENCE_FAMILY_SUMMARY.csv,970197ece86c761ec9ee68ae202f6d7a52ac02d69b3f859e32edf00c4d978b76,970197ece86c761ec9ee68ae202f6d7a52ac02d69b3f859e32edf00c4d978b76,true
results/tkde_rebuild/table_data/table01_related_work.csv,26e2cb4604288457b92c81ae823c6c776fecce59fe1527b48425b0c23e96de04,26e2cb4604288457b92c81ae823c6c776fecce59fe1527b48425b0c23e96de04,true
results/tkde_rebuild/table_data/table02_dataset_tasks.csv,5244e5f7490063334aaf845000e44bb76b8660d59e0d25cc79358d536e32353b,5244e5f7490063334aaf845000e44bb76b8660d59e0d25cc79358d536e32353b,true
results/tkde_rebuild/table_data/table03_model_constructions.csv,f3bdf427514bead2232d96d8e9b74528cc548eaa329ee8c049de52a807a6edd0,f3bdf427514bead2232d96d8e9b74528cc548eaa329ee8c049de52a807a6edd0,true
results/tkde_rebuild/table_data/table04_rb09_protocol_effects.csv,0d37f3a280948cfab1862d5b7901343858ec78a67e9d3dc9b6682e2f5fed2000,0d37f3a280948cfab1862d5b7901343858ec78a67e9d3dc9b6682e2f5fed2000,true
results/tkde_rebuild/table_data/table05_ibm_results.csv,6ede0ea682941f39d9f7a1eb510561fc593782342070367b84a24cfdce47c2f4,6ede0ea682941f39d9f7a1eb510561fc593782342070367b84a24cfdce47c2f4,true
results/tkde_rebuild/table_data/table06_resource_boundaries.csv,f411f26ea4b15344b532e02b9daa80afd5a824aa49e5753b4f3f793da09a0e7b,f411f26ea4b15344b532e02b9daa80afd5a824aa49e5753b4f3f793da09a0e7b,true
results/tkde_rebuild/table_data/table07_graphsafe_case.csv,43c325f162c5fceb4b0f3c17b289566ae6c10b6591d3a277a4d23e5f731df4f9,43c325f162c5fceb4b0f3c17b289566ae6c10b6591d3a277a4d23e5f731df4f9,true
results/tkde_visual_rebuild/BASELINE_PAGE_AUDIT.md,db00489bed389c6c3aeac0438d52cd2897ffcf5fc9191210bad70185258b40ea,db00489bed389c6c3aeac0438d52cd2897ffcf5fc9191210bad70185258b40ea,true
results/tkde_visual_rebuild/COMMAND_LOG.md,5431cdc74dd9ae12e407e987162b36dd5f3953c70112bd93ac375b96618ba4c0,5431cdc74dd9ae12e407e987162b36dd5f3953c70112bd93ac375b96618ba4c0,true
results/tkde_visual_rebuild/CONTENT_ALLOCATION_MAP.csv,9452450455eb0631ac8ef48c827dea8afeaa3f7f6c20cb66c1dd5d6ea1f52ffd,9452450455eb0631ac8ef48c827dea8afeaa3f7f6c20cb66c1dd5d6ea1f52ffd,true
results/tkde_visual_rebuild/CURATED_SUPPLEMENT_TABLE_MANIFEST.csv,dc4234121017a82a0e147235cd9925dc608aed4d83b964662bc4a7476b8c287f,dc4234121017a82a0e147235cd9925dc608aed4d83b964662bc4a7476b8c287f,true
results/tkde_visual_rebuild/FIGURE_DATA_PROVENANCE.csv,ac8ad31f025ff5df279a228b9341cd9f973aa0f4834504c5858c736d6444d786,ac8ad31f025ff5df279a228b9341cd9f973aa0f4834504c5858c736d6444d786,true
results/tkde_visual_rebuild/FINAL_PAGE_AND_FLOAT_AUDIT.md,9709e55648e71e5a05e902d25bf9c2d9bd756704f85716d79cf92405add7952f,9709e55648e71e5a05e902d25bf9c2d9bd756704f85716d79cf92405add7952f,true
results/tkde_visual_rebuild/FINAL_VISUAL_AND_EDITORIAL_READINESS_REPORT.md,7fc33a1b367f3d327ca71a0dd32fe29218a874ecf9b321421ebfff2263cd45a6,7fc33a1b367f3d327ca71a0dd32fe29218a874ecf9b321421ebfff2263cd45a6,true
results/tkde_visual_rebuild/FINAL_VISUAL_QA_REPORT.md,07e2ff5e125bace5aadf6c07395deadd6c17a59f30807d4dba3d3a54479b001c,07e2ff5e125bace5aadf6c07395deadd6c17a59f30807d4dba3d3a54479b001c,true
results/tkde_visual_rebuild/FROZEN_SCIENTIFIC_INPUT_HASHES.csv,a94a1eca758bbfa5c516527e0affe3717081af93ece883f1e730700cec2588e7,a94a1eca758bbfa5c516527e0affe3717081af93ece883f1e730700cec2588e7,true
results/tkde_visual_rebuild/GENERATOR_AND_FORMATTING_AUDIT.md,a768b5a58266777ebafff5765f2ca6755193d9c795f808bb0f7378d46b5f24de,a768b5a58266777ebafff5765f2ca6755193d9c795f808bb0f7378d46b5f24de,true
results/tkde_visual_rebuild/MAIN_TABLE_DATA_PROVENANCE.csv,3d6116c073f5fe4a4b9849af4dee59f16c8119165202cf8e3fe0c3c65160e275,3d6116c073f5fe4a4b9849af4dee59f16c8119165202cf8e3fe0c3c65160e275,true
results/tkde_visual_rebuild/OBJECT_RECONCILIATION_REPORT.md,c1f79e1c90d2984d9835fbbeab81cf373add0f1ffbd8b1fbcb1d510dfca197ba,c1f79e1c90d2984d9835fbbeab81cf373add0f1ffbd8b1fbcb1d510dfca197ba,true
results/tkde_visual_rebuild/RAW_TABLE_ARTIFACT_INDEX.csv,4fa248dcd5893ab6259f265a19b204cb1745f705f2ef35f968b822bec2ca3056,4fa248dcd5893ab6259f265a19b204cb1745f705f2ef35f968b822bec2ca3056,true
results/tkde_visual_rebuild/RAW_TABLE_ARTIFACT_INDEX.md,0f0771b7d29429aa6cf738c3f6669a60b09f17caad534871999a225df90bb3cd,0f0771b7d29429aa6cf738c3f6669a60b09f17caad534871999a225df90bb3cd,true
results/tkde_visual_rebuild/REVIEWER_VISUAL_REPAIR_MATRIX.md,400eb0d9d99145074d2c576b21fd937a108d22ed729a239756cd923488d20166,400eb0d9d99145074d2c576b21fd937a108d22ed729a239756cd923488d20166,true
results/tkde_visual_rebuild/SCIENTIFIC_DELTA_LEDGER.md,71e8245e928a2b58fc31be4a877950a7b062384b25c2bbcbd55a0d816d8eda71,71e8245e928a2b58fc31be4a877950a7b062384b25c2bbcbd55a0d816d8eda71,true
results/tkde_visual_rebuild/TKDE_PUBLICATION_DESIGN_SYSTEM.md,215369c9cea45083de7d7da0fa48a2ac3ac01f6714da884a3e7e216b81ea981a,215369c9cea45083de7d7da0fa48a2ac3ac01f6714da884a3e7e216b81ea981a,true
results/tkde_visual_rebuild/VISUAL_OBJECT_INVENTORY.csv,c96d37bebdcfbd163dce6b41c1fcabb9f159e1b4fd2421850c2cd50023fcc122,c96d37bebdcfbd163dce6b41c1fcabb9f159e1b4fd2421850c2cd50023fcc122,true
results/tkde_visual_rebuild/VISUAL_OBJECT_INVENTORY.md,94b7e54b857b11c929080a807d82d4e57edc8b9afaeb129785b16839cbf651b2,94b7e54b857b11c929080a807d82d4e57edc8b9afaeb129785b16839cbf651b2,true
results/tkde_visual_rebuild/audits/PDF_LAYOUT_AUDIT.md,ed252376ef890b34ba333fa2bed318cee2de113eaf7f68a3eed93da29f3fc77b,ed252376ef890b34ba333fa2bed318cee2de113eaf7f68a3eed93da29f3fc77b,true
results/tkde_visual_rebuild/audits/SCIENTIFIC_DELTA_GATE.md,86041f45acb00754ae95f4e512bee78e44b873f4a530a00f2208ad1717bb9033,86041f45acb00754ae95f4e512bee78e44b873f4a530a00f2208ad1717bb9033,true
results/tkde_visual_rebuild/audits/TABLE_READABILITY_AUDIT.md,ab5fcd8e06e5a3f434429f9126f1311537588348419f4a0f0170037d3a59783d,ab5fcd8e06e5a3f434429f9126f1311537588348419f4a0f0170037d3a59783d,true
results/tkde_visual_rebuild/figure_data/fig01_deployment_contract.csv,1f80c740e344f4126a7d55237551c7641d83d3407674e0e84d01a883b8b591af,1f80c740e344f4126a7d55237551c7641d83d3407674e0e84d01a883b8b591af,true
results/tkde_visual_rebuild/figure_data/fig02_protocol_architecture_effects.csv,05c57209ed22deb613c8fcb6eb487a8a8ae24c5fbba144a3d83ec49ef751b6c3,05c57209ed22deb613c8fcb6eb487a8a8ae24c5fbba144a3d83ec49ef751b6c3,true
results/tkde_visual_rebuild/figure_data/fig03_ibm_metric_scale_construction.csv,6e95d5bdf8c9a708d342e89894f04bef3c972ae3927720b7b9730a3e12fbcecc,6e95d5bdf8c9a708d342e89894f04bef3c972ae3927720b7b9730a3e12fbcecc,true
results/tkde_visual_rebuild/figure_data/fig04_rank_decision_divergence.csv,b89abf62796b50607edb3d8f8285f4c2ec17d7ee78ab7096762594ab46dc8b7a,b89abf62796b50607edb3d8f8285f4c2ec17d7ee78ab7096762594ab46dc8b7a,true
results/tkde_visual_rebuild/figure_data/fig05_matched_ablation_effects.csv,aec0afb816db4eaa51ae29906bb88176f10a6f77a141d140cfb631242c8f63bb,aec0afb816db4eaa51ae29906bb88176f10a6f77a141d140cfb631242c8f63bb,true
results/tkde_visual_rebuild/figure_data/fig06_runtime_resource_pareto.csv,d94d7166ae92d4146e3f4305cf589c57acdc4a88741c970c16928ac1d4bd0d95,d94d7166ae92d4146e3f4305cf589c57acdc4a88741c970c16928ac1d4bd0d95,true
results/tkde_visual_rebuild/figure_data/fig07_review_budget_analysis.csv,4e2212dade1ca025655cc2761df83d27ff2bd534b933c786f33ec869904ee477,4e2212dade1ca025655cc2761df83d27ff2bd534b933c786f33ec869904ee477,true
results/tkde_visual_rebuild/figure_data/fig08_claim_support_validation.csv,cd707f65c3195b1f874999bb1d166c6ace55828ff0c71cf550a85902750d65d9,cd707f65c3195b1f874999bb1d166c6ace55828ff0c71cf550a85902750d65d9,true
results/tkde_visual_rebuild/table_data/table01_related_work.csv,3c8accd0c7ddba2a8fd0a74e1c58017eee079f17310ae7c6248ceb182d289b66,3c8accd0c7ddba2a8fd0a74e1c58017eee079f17310ae7c6248ceb182d289b66,true
results/tkde_visual_rebuild/table_data/table02_dataset_tasks.csv,0d8f2a81bc6373e42f19b0e13d9a1d1a9f06811f3f34d30489888fa84b90524d,0d8f2a81bc6373e42f19b0e13d9a1d1a9f06811f3f34d30489888fa84b90524d,true
